VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
2245.89,COP,2001-01-17,17/01/2001
2236.46,COP,2001-01-18,18/01/2001
2246.74,COP,2001-01-19,19/01/2001
2244.59,COP,2001-01-20,22/01/2001
2240.02,COP,2001-01-23,23/01/2001
2255.82,COP,2001-01-24,24/01/2001
2254.35,COP,2001-01-25,25/01/2001
2250.03,COP,2001-01-26,26/01/2001
2245.46,COP,2001-01-27,29/01/2001
2240.56,COP,2001-01-30,30/01/2001
2240.8,COP,2001-01-31,31/01/2001
2240.04,COP,2001-02-02,2/2/2001
2265.44,COP,2001-02-03,2/3/2001
2319.16,COP,2001-02-06,4/6/2001
2295.19,COP,2001-02-08,2/8/2001
2338.45,COP,2001-02-10,2/10/2001
2309.89,COP,2001-02-11,2/11/2001
2229.59,COP,2001-02-13,13/02/2001
2237.37,COP,2001-02-14,14/02/2001
2239.03,COP,2001-02-15,15/02/2001
2238.61,COP,2001-02-16,16/02/2001
2238.51,COP,2001-02-17,19/02/2001
2245.16,COP,2001-02-20,20/02/2001
2247.09,COP,2001-02-21,21/02/2001
2252.65,COP,2001-02-22,22/02/2001
2252.86,COP,2001-02-23,23/02/2001
2257.7,COP,2001-02-24,26/02/2001
2256.42,COP,2001-02-27,27/02/2001
2257.45,COP,2001-02-28,28/02/2001
2219.6,COP,2001-03-01,3/1/2001
2242.2,COP,2001-03-02,5/2/2001
2264.09,COP,2001-03-03,5/3/2001
2304.19,COP,2001-03-04,3/4/2001
2345.96,COP,2001-03-05,3/5/2001
2298.91,COP,2001-03-08,3/8/2001
2334.24,COP,2001-03-10,3/10/2001
2309.42,COP,2001-03-11,6/11/2001
2275.98,COP,2001-03-13,13/03/2001
2275.92,COP,2001-03-14,14/03/2001
2282.01,COP,2001-03-15,15/03/2001
2281.02,COP,2001-03-16,16/03/2001
2282.96,COP,2001-03-17,20/03/2001
2282.17,COP,2001-03-21,21/03/2001
2284.04,COP,2001-03-22,22/03/2001
2290.02,COP,2001-03-23,23/03/2001
2295.74,COP,2001-03-24,26/03/2001
2293.99,COP,2001-03-27,27/03/2001
2299.68,COP,2001-03-28,28/03/2001
2303.86,COP,2001-03-29,29/03/2001
2309.83,COP,2001-03-30,30/03/2001
2310.57,COP,2001-03-31,2/4/2001
2224.38,COP,2001-04-01,4/1/2001
2308.64,COP,2001-04-04,4/4/2001
2349.95,COP,2001-04-05,4/5/2001
2300.02,COP,2001-04-07,4/7/2001
2295.72,COP,2001-04-08,6/8/2001
2305.15,COP,2001-04-09,4/9/2001
2336.18,COP,2001-04-10,4/10/2001
2304.13,COP,2001-04-12,4/12/2001
2320.18,COP,2001-04-17,17/04/2001
2319.57,COP,2001-04-18,18/04/2001
2316.91,COP,2001-04-19,19/04/2001
2327.08,COP,2001-04-20,20/04/2001
2329.73,COP,2001-04-21,23/04/2001
2334.38,COP,2001-04-24,24/04/2001
2339.16,COP,2001-04-25,25/04/2001
2345.21,COP,2001-04-26,26/04/2001
2345.57,COP,2001-04-27,27/04/2001
2346.73,COP,2001-04-28,30/04/2001
2239.89,COP,2001-05-01,5/1/2001
2315.81,COP,2001-05-04,5/4/2001
2354.47,COP,2001-05-05,7/5/2001
2296.88,COP,2001-05-06,5/6/2001
2303.26,COP,2001-05-07,5/7/2001
2305.28,COP,2001-05-09,5/9/2001
2336.28,COP,2001-05-10,5/10/2001
2314.76,COP,2001-05-12,5/12/2001
2371.58,COP,2001-05-15,15/05/2001
2376.93,COP,2001-05-16,16/05/2001
2378.21,COP,2001-05-17,17/05/2001
2378.41,COP,2001-05-18,18/05/2001
2348.88,COP,2001-05-19,21/05/2001
2314.75,COP,2001-05-22,22/05/2001
2316.72,COP,2001-05-23,23/05/2001
2295.23,COP,2001-05-24,24/05/2001
2310.64,COP,2001-05-25,25/05/2001
2339.98,COP,2001-05-26,29/05/2001
2331.91,COP,2001-05-30,30/05/2001
2324.98,COP,2001-05-31,31/05/2001
2243.16,COP,2001-06-01,9/1/2001
2238.35,COP,2001-06-02,6/2/2001
2259.07,COP,2001-06-03,6/3/2001
2317.46,COP,2001-06-04,6/4/2001
2303.37,COP,2001-06-06,6/6/2001
2303.36,COP,2001-06-07,6/7/2001
2312.87,COP,2001-06-09,6/9/2001
2331.03,COP,2001-06-10,8/10/2001
2315.36,COP,2001-06-12,6/12/2001
2313.74,COP,2001-06-13,13/06/2001
2302.16,COP,2001-06-14,14/06/2001
2300.18,COP,2001-06-15,15/06/2001
2303.13,COP,2001-06-16,19/06/2001
2307.78,COP,2001-06-20,20/06/2001
2305.35,COP,2001-06-21,21/06/2001
2300.46,COP,2001-06-22,22/06/2001
2298.88,COP,2001-06-23,26/06/2001
2304.68,COP,2001-06-27,27/06/2001
2307.03,COP,2001-06-28,28/06/2001
2305.33,COP,2001-06-29,29/06/2001
2298.85,COP,2001-06-30,3/7/2001
2235.03,COP,2001-07-02,7/2/2001
2260.33,COP,2001-07-03,7/3/2001
2318.58,COP,2001-07-04,9/4/2001
2303.38,COP,2001-07-06,7/6/2001
2304.75,COP,2001-07-07,9/7/2001
2291.46,COP,2001-07-08,8/8/2001
2317.02,COP,2001-07-09,7/9/2001
2309.22,COP,2001-07-11,7/11/2001
2314.89,COP,2001-07-12,7/12/2001
2323.99,COP,2001-07-13,13/07/2001
2317.92,COP,2001-07-14,16/07/2001
2302.56,COP,2001-07-17,17/07/2001
2298.76,COP,2001-07-18,18/07/2001
2298.63,COP,2001-07-19,19/07/2001
2301.67,COP,2001-07-20,23/07/2001
2302.26,COP,2001-07-24,24/07/2001
2301.56,COP,2001-07-25,25/07/2001
2302.7,COP,2001-07-26,26/07/2001
2301.53,COP,2001-07-27,27/07/2001
2301.7,COP,2001-07-28,30/07/2001
2298.27,COP,2001-07-31,31/07/2001
2238.09,COP,2001-08-02,8/2/2001
2262.06,COP,2001-08-03,8/3/2001
2359.54,COP,2001-08-05,8/5/2001
2303.41,COP,2001-08-06,8/6/2001
2320.09,COP,2001-08-09,10/9/2001
2306.57,COP,2001-08-11,8/11/2001
2310.9,COP,2001-08-12,10/12/2001
2284.9,COP,2001-08-14,14/08/2001
2284.98,COP,2001-08-15,15/08/2001
2291.41,COP,2001-08-16,16/08/2001
2288.18,COP,2001-08-17,17/08/2001
2285.06,COP,2001-08-18,21/08/2001
2283.86,COP,2001-08-22,22/08/2001
2279.25,COP,2001-08-23,23/08/2001
2275.07,COP,2001-08-24,24/08/2001
2273.5,COP,2001-08-25,27/08/2001
2282.56,COP,2001-08-28,28/08/2001
2290.57,COP,2001-08-29,29/08/2001
2297.24,COP,2001-08-30,30/08/2001
2301.23,COP,2001-08-31,31/08/2001
2242.68,COP,2001-09-02,9/2/2001
2262.55,COP,2001-09-03,9/3/2001
2359.22,COP,2001-09-05,9/5/2001
2296.31,COP,2001-09-06,11/6/2001
2295.05,COP,2001-09-08,9/8/2001
2331.02,COP,2001-09-10,9/10/2001
2307.24,COP,2001-09-11,9/11/2001
2341.14,COP,2001-09-13,13/09/2001
2337.25,COP,2001-09-14,14/09/2001
2342.44,COP,2001-09-15,17/09/2001
2342.18,COP,2001-09-18,18/09/2001
2338.39,COP,2001-09-19,19/09/2001
2342.04,COP,2001-09-20,20/09/2001
2341.68,COP,2001-09-21,21/09/2001
2342.18,COP,2001-09-22,24/09/2001
2329.7,COP,2001-09-25,25/09/2001
2327.09,COP,2001-09-26,26/09/2001
2328.49,COP,2001-09-27,27/09/2001
2328.75,COP,2001-09-28,28/09/2001
2332.19,COP,2001-09-29,1/10/2001
2235.43,COP,2001-10-01,10/1/2001
2237.58,COP,2001-10-02,12/2/2001
2264.01,COP,2001-10-03,12/3/2001
2315.21,COP,2001-10-04,10/4/2001
2359.98,COP,2001-10-05,10/5/2001
2305.37,COP,2001-10-07,10/7/2001
2291.5,COP,2001-10-08,10/8/2001
2328.91,COP,2001-10-10,10/10/2001
2303.68,COP,2001-10-11,13/11/2001
2314.74,COP,2001-10-13,16/10/2001
2303.3,COP,2001-10-17,17/10/2001
2300.01,COP,2001-10-18,18/10/2001
2313.24,COP,2001-10-19,19/10/2001
2315.26,COP,2001-10-20,22/10/2001
2318.47,COP,2001-10-23,23/10/2001
2316.14,COP,2001-10-24,24/10/2001
2319.53,COP,2001-10-25,25/10/2001
2316.68,COP,2001-10-26,26/10/2001
2314.5,COP,2001-10-27,29/10/2001
2311.42,COP,2001-10-30,30/10/2001
2310.02,COP,2001-10-31,31/10/2001
2230.14,COP,2001-11-01,11/1/2001
2309.84,COP,2001-11-04,11/4/2001
2359.79,COP,2001-11-05,11/5/2001
2306.16,COP,2001-11-07,11/7/2001
2288.03,COP,2001-11-08,13/08/2001
2324.78,COP,2001-11-09,11/9/2001
2320.41,COP,2001-11-10,11/10/2001
2308.41,COP,2001-11-12,11/12/2001
2300.69,COP,2001-11-14,14/11/2001
2302.81,COP,2001-11-15,15/11/2001
2311.57,COP,2001-11-16,16/11/2001
2314.33,COP,2001-11-17,19/11/2001
2310.9,COP,2001-11-20,20/11/2001
2314.86,COP,2001-11-21,21/11/2001
2319.34,COP,2001-11-22,22/11/2001
2317.57,COP,2001-11-23,23/11/2001
2316.4,COP,2001-11-24,26/11/2001
2313.26,COP,2001-11-27,27/11/2001
2312.9,COP,2001-11-28,28/11/2001
2310.97,COP,2001-11-29,29/11/2001
2308.59,COP,2001-11-30,30/11/2001
2246.58,COP,2001-12-01,12/1/2001
2314.07,COP,2001-12-04,16/04/2001
2367.3,COP,2001-12-05,14/05/2001
2309.06,COP,2001-12-06,12/6/2001
2312.21,COP,2001-12-07,12/7/2001
2341.28,COP,2001-12-09,12/9/2001
2312.33,COP,2001-12-10,12/10/2001
2306.56,COP,2001-12-12,12/12/2001
2307.12,COP,2001-12-13,13/12/2001
2312,COP,2001-12-14,14/12/2001
2318.67,COP,2001-12-15,17/12/2001
2310.58,COP,2001-12-18,18/12/2001
2306.82,COP,2001-12-19,19/12/2001
2307.1,COP,2001-12-20,20/12/2001
2306.88,COP,2001-12-21,21/12/2001
2303.15,COP,2001-12-22,24/12/2001
2297.59,COP,2001-12-25,25/12/2001
2297.59,COP,2001-12-26,26/12/2001
2297.17,COP,2001-12-27,27/12/2001
2301.33,COP,2001-12-28,28/12/2001
2291.18,COP,2001-12-29,2/1/2002
2265.99,COP,2002-01-02,1/2/2002
2306.45,COP,2002-01-03,1/3/2002
2275.43,COP,2002-01-05,2/5/2002
2321.68,COP,2002-01-06,4/6/2002
2636.3,COP,2002-01-08,1/8/2002
2850.65,COP,2002-01-10,1/10/2002
2778.6,COP,2002-01-11,1/11/2002
2297.31,COP,2002-01-15,15/01/2002
2280.73,COP,2002-01-16,16/01/2002
2265.66,COP,2002-01-17,17/01/2002
2265.01,COP,2002-01-18,18/01/2002
2269.76,COP,2002-01-19,21/01/2002
2259.24,COP,2002-01-22,22/01/2002
2247.29,COP,2002-01-23,23/01/2002
2239.92,COP,2002-01-24,24/01/2002
2231.98,COP,2002-01-25,25/01/2002
2242.67,COP,2002-01-26,28/01/2002
2252.37,COP,2002-01-29,29/01/2002
2262.45,COP,2002-01-30,30/01/2002
2264.82,COP,2002-01-31,31/01/2002
2267.33,COP,2002-02-02,4/2/2002
2306.33,COP,2002-02-03,4/3/2002
2264.57,COP,2002-02-04,2/4/2002
2640.35,COP,2002-02-08,2/8/2002
2885.48,COP,2002-02-10,2/10/2002
2778.47,COP,2002-02-11,5/11/2002
2290.19,COP,2002-02-13,13/02/2002
2309.27,COP,2002-02-14,14/02/2002
2312.03,COP,2002-02-15,15/02/2002
2288.54,COP,2002-02-16,18/02/2002
2288.98,COP,2002-02-19,19/02/2002
2280.98,COP,2002-02-20,20/02/2002
2282.94,COP,2002-02-21,21/02/2002
2309.45,COP,2002-02-22,22/02/2002
2307.75,COP,2002-02-23,25/02/2002
2310.21,COP,2002-02-26,26/02/2002
2313.13,COP,2002-02-27,27/02/2002
2309.82,COP,2002-02-28,28/02/2002
2289.42,COP,2002-03-01,3/1/2002
2257.16,COP,2002-03-04,3/4/2002
2279.56,COP,2002-03-05,3/5/2002
2410.54,COP,2002-03-07,3/7/2002
2643.03,COP,2002-03-08,5/8/2002
2679.51,COP,2002-03-09,3/9/2002
2888.23,COP,2002-03-10,3/10/2002
2812.94,COP,2002-03-12,3/12/2002
2269.17,COP,2002-03-13,13/03/2002
2270.66,COP,2002-03-14,14/03/2002
2272.27,COP,2002-03-15,15/03/2002
2278.56,COP,2002-03-16,18/03/2002
2282.25,COP,2002-03-19,19/03/2002
2274.53,COP,2002-03-20,20/03/2002
2279.6,COP,2002-03-21,21/03/2002
2280,COP,2002-03-22,22/03/2002
2274.47,COP,2002-03-23,26/03/2002
2261.37,COP,2002-03-27,27/03/2002
2261.23,COP,2002-03-28,1/4/2002
2289.91,COP,2002-04-01,4/1/2002
2267.99,COP,2002-04-04,4/4/2002
2286.39,COP,2002-04-05,6/5/2002
2425.42,COP,2002-04-07,4/7/2002
2677.39,COP,2002-04-09,4/9/2002
2881.78,COP,2002-04-10,4/10/2002
2826.1,COP,2002-04-12,4/12/2002
2264.98,COP,2002-04-13,15/04/2002
2266.92,COP,2002-04-16,16/04/2002
2262.56,COP,2002-04-17,17/04/2002
2261.12,COP,2002-04-18,18/04/2002
2256.66,COP,2002-04-19,19/04/2002
2260.9,COP,2002-04-20,22/04/2002
2259.88,COP,2002-04-23,23/04/2002
2263.68,COP,2002-04-24,24/04/2002
2265.7,COP,2002-04-25,25/04/2002
2267.4,COP,2002-04-26,26/04/2002
2270.92,COP,2002-04-27,29/04/2002
2275.35,COP,2002-04-30,30/04/2002
2295.59,COP,2002-05-01,8/1/2002
2266.61,COP,2002-05-02,5/2/2002
2299.15,COP,2002-05-03,5/3/2002
2269.35,COP,2002-05-04,5/4/2002
2324.54,COP,2002-05-06,5/6/2002
2426.4,COP,2002-05-07,5/7/2002
2694.51,COP,2002-05-09,5/9/2002
2876.4,COP,2002-05-10,7/10/2002
2806.63,COP,2002-05-12,5/12/2002
2293,COP,2002-05-15,15/05/2002
2300.02,COP,2002-05-16,16/05/2002
2314.21,COP,2002-05-17,17/05/2002
2332.68,COP,2002-05-18,20/05/2002
2350.2,COP,2002-05-21,21/05/2002
2363.28,COP,2002-05-22,22/05/2002
2349.8,COP,2002-05-23,23/05/2002
2338.55,COP,2002-05-24,24/05/2002
2331.07,COP,2002-05-25,27/05/2002
2309.85,COP,2002-05-28,28/05/2002
2314.3,COP,2002-05-29,29/05/2002
2317.12,COP,2002-05-30,30/05/2002
2321.16,COP,2002-05-31,31/05/2002
2259.81,COP,2002-06-02,6/2/2002
2293.6,COP,2002-06-03,6/3/2002
2263.03,COP,2002-06-04,8/4/2002
2331.69,COP,2002-06-06,6/6/2002
2434.32,COP,2002-06-07,8/7/2002
2663.81,COP,2002-06-08,6/8/2002
2714.77,COP,2002-06-09,6/9/2002
2774.58,COP,2002-06-11,6/11/2002
2788.72,COP,2002-06-12,6/12/2002
2347.68,COP,2002-06-13,13/06/2002
2357.14,COP,2002-06-14,14/06/2002
2369.12,COP,2002-06-15,17/06/2002
2379.92,COP,2002-06-18,18/06/2002
2383.31,COP,2002-06-19,19/06/2002
2393.87,COP,2002-06-20,20/06/2002
2391.65,COP,2002-06-21,21/06/2002
2384.22,COP,2002-06-22,24/06/2002
2383.41,COP,2002-06-25,25/06/2002
2386.18,COP,2002-06-26,26/06/2002
2392.13,COP,2002-06-27,27/06/2002
2398.14,COP,2002-06-28,28/06/2002
2398.82,COP,2002-06-29,2/7/2002
2254.98,COP,2002-07-02,7/2/2002
2290,COP,2002-07-03,7/3/2002
2285.64,COP,2002-07-05,7/5/2002
2335.3,COP,2002-07-06,7/6/2002
2670.61,COP,2002-07-08,8/8/2002
2712.14,COP,2002-07-09,9/9/2002
2761.99,COP,2002-07-11,7/11/2002
2782.4,COP,2002-07-12,9/12/2002
2513.99,COP,2002-07-13,15/07/2002
2507.21,COP,2002-07-16,16/07/2002
2499.92,COP,2002-07-17,17/07/2002
2524.76,COP,2002-07-18,18/07/2002
2538.47,COP,2002-07-19,19/07/2002
2529.57,COP,2002-07-20,22/07/2002
2517.42,COP,2002-07-23,23/07/2002
2539,COP,2002-07-24,24/07/2002
2572.42,COP,2002-07-25,25/07/2002
2580.15,COP,2002-07-26,26/07/2002
2596.26,COP,2002-07-27,29/07/2002
2599.57,COP,2002-07-30,30/07/2002
2625.06,COP,2002-07-31,31/07/2002
2260.17,COP,2002-08-02,8/2/2002
2289.83,COP,2002-08-03,8/3/2002
2286.6,COP,2002-08-05,8/5/2002
2336.11,COP,2002-08-06,11/6/2002
2869.73,COP,2002-08-10,8/10/2002
2743,COP,2002-08-11,8/11/2002
2595.8,COP,2002-08-13,13/08/2002
2657.98,COP,2002-08-14,14/08/2002
2635.87,COP,2002-08-15,15/08/2002
2648.77,COP,2002-08-16,16/08/2002
2663.61,COP,2002-08-17,20/08/2002
2620.91,COP,2002-08-21,21/08/2002
2626.17,COP,2002-08-22,22/08/2002
2652.96,COP,2002-08-23,23/08/2002
2643.37,COP,2002-08-24,26/08/2002
2653.29,COP,2002-08-27,27/08/2002
2672.25,COP,2002-08-28,28/08/2002
2688.64,COP,2002-08-29,29/08/2002
2712.46,COP,2002-08-30,30/08/2002
2703.55,COP,2002-08-31,2/9/2002
2306.31,COP,2002-09-01,9/1/2002
2272.76,COP,2002-09-02,11/2/2002
2283.83,COP,2002-09-03,11/3/2002
2255.02,COP,2002-09-04,9/4/2002
2284.93,COP,2002-09-05,9/5/2002
2457.39,COP,2002-09-07,9/7/2002
2649.32,COP,2002-09-08,9/8/2002
2850.98,COP,2002-09-10,9/10/2002
2743.92,COP,2002-09-11,12/11/2002
2730.91,COP,2002-09-13,13/09/2002
2741.29,COP,2002-09-14,16/09/2002
2758.95,COP,2002-09-17,17/09/2002
2783.44,COP,2002-09-18,18/09/2002
2785.81,COP,2002-09-19,19/09/2002
2789.01,COP,2002-09-20,20/09/2002
2815.05,COP,2002-09-21,23/09/2002
2793.36,COP,2002-09-24,24/09/2002
2810.46,COP,2002-09-25,25/09/2002
2802.32,COP,2002-09-26,26/09/2002
2825.32,COP,2002-09-27,27/09/2002
2828.08,COP,2002-09-28,30/09/2002
2306.35,COP,2002-10-01,10/1/2002
2254.45,COP,2002-10-04,10/4/2002
2289.17,COP,2002-10-05,10/5/2002
2462.18,COP,2002-10-07,10/7/2002
2568.8,COP,2002-10-08,12/8/2002
2703.63,COP,2002-10-09,10/9/2002
2854.04,COP,2002-10-10,10/10/2002
2815,COP,2002-10-12,10/12/2002
2852.99,COP,2002-10-16,16/10/2002
2857.13,COP,2002-10-17,17/10/2002
2853.9,COP,2002-10-18,18/10/2002
2836.34,COP,2002-10-19,21/10/2002
2791.46,COP,2002-10-22,22/10/2002
2758.76,COP,2002-10-23,23/10/2002
2744.32,COP,2002-10-24,24/10/2002
2747.07,COP,2002-10-25,25/10/2002
2755.69,COP,2002-10-26,28/10/2002
2770.73,COP,2002-10-29,29/10/2002
2781.72,COP,2002-10-30,30/10/2002
2773.73,COP,2002-10-31,31/10/2002
2311.57,COP,2002-11-01,11/1/2002
2257.78,COP,2002-11-04,11/4/2002
2292,COP,2002-11-05,14/05/2002
2482.21,COP,2002-11-07,11/7/2002
2707.58,COP,2002-11-09,11/9/2002
2870.63,COP,2002-11-10,11/10/2002
2816.42,COP,2002-11-12,11/12/2002
2727.05,COP,2002-11-13,13/11/2002
2717.89,COP,2002-11-14,14/11/2002
2724.04,COP,2002-11-15,15/11/2002
2703.75,COP,2002-11-16,18/11/2002
2679.96,COP,2002-11-19,19/11/2002
2683.04,COP,2002-11-20,20/11/2002
2671.7,COP,2002-11-21,21/11/2002
2666.41,COP,2002-11-22,22/11/2002
2687.25,COP,2002-11-23,25/11/2002
2716.95,COP,2002-11-26,26/11/2002
2735.04,COP,2002-11-27,27/11/2002
2754.67,COP,2002-11-28,28/11/2002
2758.28,COP,2002-11-29,29/11/2002
2784.21,COP,2002-11-30,2/12/2002
2304.54,COP,2002-12-01,14/01/2002
2283.14,COP,2002-12-02,12/2/2002
2269.88,COP,2002-12-03,12/3/2002
2261.66,COP,2002-12-04,12/4/2002
2340.36,COP,2002-12-06,12/6/2002
2506.84,COP,2002-12-07,12/7/2002
2718.85,COP,2002-12-09,12/9/2002
2861.16,COP,2002-12-10,15/10/2002
2801.01,COP,2002-12-12,12/12/2002
2793.16,COP,2002-12-13,13/12/2002
2808.16,COP,2002-12-14,16/12/2002
2807.61,COP,2002-12-17,17/12/2002
2805.55,COP,2002-12-18,18/12/2002
2818.81,COP,2002-12-19,19/12/2002
2818.54,COP,2002-12-20,20/12/2002
2814.71,COP,2002-12-21,23/12/2002
2826.04,COP,2002-12-24,24/12/2002
2823.95,COP,2002-12-25,26/12/2002
2843.57,COP,2002-12-27,27/12/2002
2854.29,COP,2002-12-28,30/12/2002
2864.79,COP,2002-12-31,2/1/2003
2940.26,COP,2003-01-02,3/2/2003
2957.87,COP,2003-01-03,3/3/2003
2958.15,COP,2003-01-04,1/4/2003
2868.43,COP,2003-01-05,2/5/2003
2879.6,COP,2003-01-08,1/8/2003
2888.21,COP,2003-01-10,1/10/2003
2878.05,COP,2003-01-11,4/11/2003
2906.49,COP,2003-01-14,14/01/2003
2903.05,COP,2003-01-15,15/01/2003
2905.41,COP,2003-01-16,16/01/2003
2928.19,COP,2003-01-17,17/01/2003
2923.58,COP,2003-01-18,20/01/2003
2926.06,COP,2003-01-21,21/01/2003
2933.81,COP,2003-01-22,22/01/2003
2947.05,COP,2003-01-23,23/01/2003
2926.88,COP,2003-01-24,24/01/2003
2924.73,COP,2003-01-25,27/01/2003
2948.3,COP,2003-01-28,28/01/2003
2965.6,COP,2003-01-29,29/01/2003
2950.71,COP,2003-01-30,30/01/2003
2926.46,COP,2003-01-31,31/01/2003
2958.56,COP,2003-02-04,2/4/2003
2817.63,COP,2003-02-07,2/7/2003
2886.87,COP,2003-02-08,4/8/2003
2907.41,COP,2003-02-10,2/10/2003
2829.08,COP,2003-02-12,2/12/2003
2960.77,COP,2003-02-13,13/02/2003
2959.75,COP,2003-02-14,14/02/2003
2954.76,COP,2003-02-15,17/02/2003
2934.58,COP,2003-02-18,18/02/2003
2929.64,COP,2003-02-19,19/02/2003
2937.44,COP,2003-02-20,20/02/2003
2938.23,COP,2003-02-21,21/02/2003
2939.92,COP,2003-02-22,24/02/2003
2949.05,COP,2003-02-25,25/02/2003
2951.81,COP,2003-02-26,26/02/2003
2949.85,COP,2003-02-27,27/02/2003
2956.31,COP,2003-02-28,28/02/2003
2844.82,COP,2003-03-01,3/1/2003
2956.5,COP,2003-03-04,3/4/2003
2865.94,COP,2003-03-05,5/5/2003
2812.4,COP,2003-03-07,3/7/2003
2841.02,COP,2003-03-09,3/9/2003
2905.12,COP,2003-03-10,3/10/2003
2817.14,COP,2003-03-12,3/12/2003
2961.99,COP,2003-03-13,13/03/2003
2959.39,COP,2003-03-14,14/03/2003
2958.86,COP,2003-03-15,17/03/2003
2956.47,COP,2003-03-18,18/03/2003
2955.84,COP,2003-03-19,19/03/2003
2955.64,COP,2003-03-20,20/03/2003
2954.62,COP,2003-03-21,21/03/2003
2956.06,COP,2003-03-22,25/03/2003
2959.26,COP,2003-03-26,26/03/2003
2959.84,COP,2003-03-27,27/03/2003
2958.73,COP,2003-03-28,28/03/2003
2958.25,COP,2003-03-29,31/03/2003
2841.56,COP,2003-04-01,7/1/2003
2957.4,COP,2003-04-02,4/2/2003
2959.97,COP,2003-04-03,4/3/2003
2951.14,COP,2003-04-04,4/4/2003
2846.16,COP,2003-04-06,4/6/2003
2815.14,COP,2003-04-07,7/7/2003
2826.46,COP,2003-04-09,4/9/2003
2881.88,COP,2003-04-10,6/10/2003
2815.19,COP,2003-04-12,4/12/2003
2931.69,COP,2003-04-15,15/04/2003
2919.58,COP,2003-04-16,16/04/2003
2918.01,COP,2003-04-17,21/04/2003
2920.04,COP,2003-04-22,22/04/2003
2916.03,COP,2003-04-23,23/04/2003
2911,COP,2003-04-24,24/04/2003
2908.25,COP,2003-04-25,25/04/2003
2912.83,COP,2003-04-26,28/04/2003
2900,COP,2003-04-29,29/04/2003
2887.82,COP,2003-04-30,30/04/2003
2966.78,COP,2003-05-02,5/2/2003
2962.06,COP,2003-05-03,5/3/2003
2946.79,COP,2003-05-04,7/4/2003
2849.71,COP,2003-05-06,5/6/2003
2894.58,COP,2003-05-08,5/8/2003
2816.74,COP,2003-05-09,5/9/2003
2869.46,COP,2003-05-11,5/11/2003
2815.33,COP,2003-05-12,5/12/2003
2833.86,COP,2003-05-13,13/05/2003
2813.6,COP,2003-05-14,14/05/2003
2821.08,COP,2003-05-15,15/05/2003
2827.99,COP,2003-05-16,16/05/2003
2816.46,COP,2003-05-17,19/05/2003
2874.77,COP,2003-05-20,20/05/2003
2909.83,COP,2003-05-21,21/05/2003
2912.46,COP,2003-05-22,22/05/2003
2905.91,COP,2003-05-23,23/05/2003
2868.37,COP,2003-05-24,26/05/2003
2868.37,COP,2003-05-27,27/05/2003
2850.03,COP,2003-05-28,28/05/2003
2874.91,COP,2003-05-29,29/05/2003
2855.88,COP,2003-05-30,30/05/2003
2853.33,COP,2003-05-31,3/6/2003
2961.29,COP,2003-06-02,6/2/2003
2960.77,COP,2003-06-03,6/3/2003
2858.37,COP,2003-06-05,6/5/2003
2839.21,COP,2003-06-06,6/6/2003
2901.09,COP,2003-06-08,6/8/2003
2820.46,COP,2003-06-09,8/9/2003
2856.34,COP,2003-06-11,6/11/2003
2808.42,COP,2003-06-12,9/12/2003
2832.2,COP,2003-06-13,13/06/2003
2821.61,COP,2003-06-14,16/06/2003
2818.62,COP,2003-06-17,17/06/2003
2828.96,COP,2003-06-18,18/06/2003
2829.42,COP,2003-06-19,19/06/2003
2827.4,COP,2003-06-20,20/06/2003
2826.36,COP,2003-06-21,24/06/2003
2815.26,COP,2003-06-25,25/06/2003
2806.96,COP,2003-06-26,26/06/2003
2812.28,COP,2003-06-27,27/06/2003
2817.32,COP,2003-06-28,1/7/2003
2963.28,COP,2003-07-02,7/2/2003
2960.11,COP,2003-07-03,7/3/2003
2856.98,COP,2003-07-05,7/5/2003
2828.2,COP,2003-07-06,9/6/2003
2887.05,COP,2003-07-08,8/8/2003
2872.7,COP,2003-07-10,7/10/2003
2854.17,COP,2003-07-11,7/11/2003
2871.88,COP,2003-07-15,15/07/2003
2879.37,COP,2003-07-16,16/07/2003
2888.57,COP,2003-07-17,17/07/2003
2883.9,COP,2003-07-18,18/07/2003
2880.69,COP,2003-07-19,21/07/2003
2878.33,COP,2003-07-22,22/07/2003
2878.56,COP,2003-07-23,23/07/2003
2882.7,COP,2003-07-24,24/07/2003
2887.31,COP,2003-07-25,25/07/2003
2888.32,COP,2003-07-26,28/07/2003
2883.15,COP,2003-07-29,29/07/2003
2873.17,COP,2003-07-30,30/07/2003
2880.4,COP,2003-07-31,31/07/2003
2881.83,COP,2003-08-01,8/1/2003
2954.03,COP,2003-08-02,10/2/2003
2959.75,COP,2003-08-03,10/3/2003
2942.41,COP,2003-08-04,8/4/2003
2866.06,COP,2003-08-05,8/5/2003
2820.85,COP,2003-08-07,8/7/2003
2868.91,COP,2003-08-10,8/10/2003
2843.82,COP,2003-08-11,10/11/2003
2868.5,COP,2003-08-13,13/08/2003
2870.67,COP,2003-08-14,14/08/2003
2864.81,COP,2003-08-15,15/08/2003
2861.34,COP,2003-08-16,19/08/2003
2869.29,COP,2003-08-20,20/08/2003
2861.63,COP,2003-08-21,21/08/2003
2853.56,COP,2003-08-22,22/08/2003
2841.25,COP,2003-08-23,25/08/2003
2843.66,COP,2003-08-26,26/08/2003
2848.86,COP,2003-08-27,27/08/2003
2850.89,COP,2003-08-28,28/08/2003
