VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
2997.25,COP,26/07/2016,26/07/2016
3026.55,COP,26/07/2017,26/07/2017
2882.84,COP,26/07/2018,26/07/2018
3213.09,COP,26/07/2019,26/07/2019
689.21,COP,26/08/1992,26/08/1992
807.77,COP,26/08/1993,26/08/1993
817.4,COP,26/08/1994,26/08/1994
970.65,COP,26/08/1995,28/08/1995
1145.52,COP,26/08/1997,26/08/1997
1420.27,COP,26/08/1998,26/08/1998
1921.16,COP,26/08/1999,26/08/1999
2208.82,COP,26/08/2000,28/08/2000
2843.66,COP,26/08/2003,26/08/2003
2575.51,COP,26/08/2004,26/08/2004
2305.87,COP,26/08/2005,26/08/2005
2425.65,COP,26/08/2006,28/08/2006
1873.94,COP,26/08/2008,26/08/2008
2007.2,COP,26/08/2009,26/08/2009
1820.29,COP,26/08/2010,26/08/2010
1791.05,COP,26/08/2011,26/08/2011
1932.39,COP,26/08/2014,26/08/2014
3194.24,COP,26/08/2015,26/08/2015
2915.67,COP,26/08/2016,26/08/2016
2933.96,COP,26/08/2017,28/08/2017
3867.32,COP,26/08/2020,26/08/2020
704.8,COP,26/09/1992,28/09/1992
977.35,COP,26/09/1995,26/09/1995
1030.25,COP,26/09/1996,26/09/1996
1249.73,COP,26/09/1997,26/09/1997
1547.81,COP,26/09/1998,28/09/1998
2228.05,COP,26/09/2000,26/09/2000
2327.09,COP,26/09/2001,26/09/2001
2802.32,COP,26/09/2002,26/09/2002
2871.39,COP,26/09/2003,26/09/2003
2420.25,COP,26/09/2006,26/09/2006
2045.51,COP,26/09/2007,26/09/2007
2118.31,COP,26/09/2008,26/09/2008
1926.59,COP,26/09/2009,28/09/2009
1795.69,COP,26/09/2012,26/09/2012
1893.42,COP,26/09/2013,26/09/2013
2019.76,COP,26/09/2014,26/09/2014
3080.44,COP,26/09/2015,28/09/2015
2924.57,COP,26/09/2017,26/09/2017
3001.88,COP,26/09/2018,26/09/2018
3451.02,COP,26/09/2019,26/09/2019
3867.81,COP,26/09/2020,28/09/2020
819.44,COP,26/10/1993,26/10/1993
843.48,COP,26/10/1994,26/10/1994
994.77,COP,26/10/1995,26/10/1995
1011.69,COP,26/10/1996,28/10/1996
1949.33,COP,26/10/1999,26/10/1999
2170.32,COP,26/10/2000,26/10/2000
2316.68,COP,26/10/2001,26/10/2001
2755.69,COP,26/10/2002,28/10/2002
2568.11,COP,26/10/2004,26/10/2004
2284.05,COP,26/10/2005,26/10/2005
2339.92,COP,26/10/2006,26/10/2006
2020.29,COP,26/10/2007,26/10/2007
1830.96,COP,26/10/2010,26/10/2010
1875.55,COP,26/10/2011,26/10/2011
1816.97,COP,26/10/2012,26/10/2012
1882.34,COP,26/10/2013,28/10/2013
2941.34,COP,26/10/2016,26/10/2016
2989.39,COP,26/10/2017,26/10/2017
3167.18,COP,26/10/2018,26/10/2018
3395.25,COP,26/10/2019,28/10/2019
721.47,COP,26/11/1992,26/11/1992
812.04,COP,26/11/1993,26/11/1993
828.42,COP,26/11/1994,28/11/1994
995.05,COP,26/11/1996,26/11/1996
1299.19,COP,26/11/1997,26/11/1997
1545.53,COP,26/11/1998,26/11/1998
1918.85,COP,26/11/1999,26/11/1999
2716.95,COP,26/11/2002,26/11/2002
2839.2,COP,26/11/2003,26/11/2003
2275.4,COP,26/11/2005,28/11/2005
2307.37,COP,26/11/2008,26/11/2008
1974.14,COP,26/11/2009,27/11/2009
1948.48,COP,26/11/2011,28/11/2011
1926.99,COP,26/11/2013,26/11/2013
2162.15,COP,26/11/2014,26/11/2014
3099.75,COP,26/11/2015,27/11/2015
3170.64,COP,26/11/2016,28/11/2016
3433.94,COP,26/11/2019,26/11/2019
2297.59,COP,26/12/2001,26/12/2001
747.13,COP,27/01/1993,27/01/1993
821.52,COP,27/01/1994,27/01/1994
859.3,COP,27/01/1995,27/01/1995
1026.89,COP,27/01/1996,29/01/1996
1336.38,COP,27/01/1998,27/01/1998
1591.69,COP,27/01/1999,27/01/1999
1958.17,COP,27/01/2000,27/01/2000
2245.46,COP,27/01/2001,29/01/2001
2766.89,COP,27/01/2004,27/01/2004
2370.95,COP,27/01/2005,27/01/2005
2270.85,COP,27/01/2006,27/01/2006
2259.43,COP,27/01/2007,29/01/2007
2280.43,COP,27/01/2009,27/01/2009
1972.22,COP,27/01/2010,27/01/2010
1862.05,COP,27/01/2011,27/01/2011
1801.88,COP,27/01/2012,27/01/2012
2386.28,COP,27/01/2015,27/01/2015
3375.8,COP,27/01/2016,27/01/2016
2936.72,COP,27/01/2017,27/01/2017
2805.12,COP,27/01/2018,29/01/2018
634.06,COP,27/02/1992,27/02/1992
758.03,COP,27/02/1993,1/3/1993
1038.49,COP,27/02/1996,27/02/1996
1080.93,COP,27/02/1997,27/02/1997
1344.25,COP,27/02/1998,27/02/1998
1568.3,COP,27/02/1999,1/3/1999
2256.42,COP,27/02/2001,27/02/2001
2313.13,COP,27/02/2002,27/02/2002
2949.85,COP,27/02/2003,27/02/2003
2686.54,COP,27/02/2004,27/02/2004
2211.46,COP,27/02/2007,27/02/2007
1879.19,COP,27/02/2008,27/02/2008
2555.05,COP,27/02/2009,27/02/2009
1932.32,COP,27/02/2010,1/3/2010
1818.54,COP,27/02/2013,27/02/2013
2053.11,COP,27/02/2014,27/02/2014
2484.58,COP,27/02/2015,27/02/2015
3306,COP,27/02/2016,29/02/2016
2849.91,COP,27/02/2018,27/02/2018
3095.29,COP,27/02/2019,27/02/2019
3441.88,COP,27/02/2020,27/02/2020
641.22,COP,27/03/1992,27/03/1992
767.4,COP,27/03/1993,29/03/1993
1049.08,COP,27/03/1996,27/03/1996
1059.88,COP,27/03/1997,31/03/1997
1365.66,COP,27/03/1998,27/03/1998
1525.59,COP,27/03/1999,29/03/1999
2293.99,COP,27/03/2001,27/03/2001
2261.37,COP,27/03/2002,27/03/2002
2959.84,COP,27/03/2003,27/03/2003
2673.68,COP,27/03/2004,29/03/2004
2172.14,COP,27/03/2007,27/03/2007
1821.31,COP,27/03/2008,27/03/2008
2435.81,COP,27/03/2009,27/03/2009
1933.4,COP,27/03/2010,29/03/2010
1759.58,COP,27/03/2012,27/03/2012
1828.95,COP,27/03/2013,27/03/2013
1973.03,COP,27/03/2014,27/03/2014
2551.3,COP,27/03/2015,27/03/2015
2816.33,COP,27/03/2018,27/03/2018
3145.55,COP,27/03/2019,27/03/2019
3995.83,COP,27/03/2020,27/03/2020
775.2,COP,27/04/1993,27/04/1993
837.31,COP,27/04/1994,27/04/1994
875.78,COP,27/04/1995,27/04/1995
1054.8,COP,27/04/1996,29/04/1996
1580.78,COP,27/04/1999,27/04/1999
1998.95,COP,27/04/2000,27/04/2000
2345.57,COP,27/04/2001,27/04/2001
2270.92,COP,27/04/2002,29/04/2002
2613.94,COP,27/04/2004,27/04/2004
2342.56,COP,27/04/2005,27/04/2005
2373.94,COP,27/04/2006,27/04/2006
2111.52,COP,27/04/2007,27/04/2007
1943.41,COP,27/04/2010,27/04/2010
1787.88,COP,27/04/2011,27/04/2011
1764.63,COP,27/04/2012,27/04/2012
1833.7,COP,27/04/2013,29/04/2013
2945.37,COP,27/04/2016,27/04/2016
2928.07,COP,27/04/2017,27/04/2017
2812.83,COP,27/04/2018,27/04/2018
3227.79,COP,27/04/2019,29/04/2019
660.46,COP,27/05/1992,27/05/1992
782.85,COP,27/05/1993,27/05/1993
841.86,COP,27/05/1994,27/05/1994
872.66,COP,27/05/1995,29/05/1995
1076.69,COP,27/05/1997,27/05/1997
1396.51,COP,27/05/1998,27/05/1998
1682.12,COP,27/05/1999,27/05/1999
2096.52,COP,27/05/2000,29/05/2000
2868.37,COP,27/05/2003,27/05/2003
2754.83,COP,27/05/2004,27/05/2004
2330.79,COP,27/05/2005,27/05/2005
2475.75,COP,27/05/2006,30/05/2006
2213.89,COP,27/05/2009,27/05/2009
1976.4,COP,27/05/2010,27/05/2010
1829.75,COP,27/05/2011,27/05/2011
2542.53,COP,27/05/2015,27/05/2015
3054.6,COP,27/05/2016,27/05/2016
2913.47,COP,27/05/2017,30/05/2017
3725.56,COP,27/05/2020,27/05/2020
697.57,COP,27/06/1992,30/06/1992
873.64,COP,27/06/1995,27/06/1995
1072.37,COP,27/06/1996,27/06/1996
1090.58,COP,27/06/1997,27/06/1997
1363.04,COP,27/06/1998,30/06/1998
2304.68,COP,27/06/2001,27/06/2001
2392.13,COP,27/06/2002,27/06/2002
2812.28,COP,27/06/2003,27/06/2003
1965.31,COP,27/06/2007,27/06/2007
1832.81,COP,27/06/2008,27/06/2008
2158.67,COP,27/06/2009,30/06/2009
1805.14,COP,27/06/2012,27/06/2012
1921.86,COP,27/06/2013,27/06/2013
1886.01,COP,27/06/2014,27/06/2014
2585.11,COP,27/06/2015,30/06/2015
2924.1,COP,27/06/2018,27/06/2018
3177.94,COP,27/06/2019,27/06/2019
3758.91,COP,27/06/2020,30/06/2020
799.17,COP,27/07/1993,27/07/1993
815.75,COP,27/07/1994,27/07/1994
897.77,COP,27/07/1995,27/07/1995
1061.48,COP,27/07/1996,29/07/1996
1829.63,COP,27/07/1999,27/07/1999
2165.37,COP,27/07/2000,27/07/2000
2301.53,COP,27/07/2001,27/07/2001
2596.26,COP,27/07/2002,29/07/2002
2636.32,COP,27/07/2004,27/07/2004
2316.93,COP,27/07/2005,27/07/2005
2466.95,COP,27/07/2006,27/07/2006
1981.58,COP,27/07/2007,27/07/2007
1859.5,COP,27/07/2010,27/07/2010
1759.88,COP,27/07/2011,27/07/2011
1789.22,COP,27/07/2012,27/07/2012
1886.26,COP,27/07/2013,29/07/2013
3055.15,COP,27/07/2016,27/07/2016
3026.22,COP,27/07/2017,27/07/2017
2886.21,COP,27/07/2018,27/07/2018
3233.26,COP,27/07/2019,29/07/2019
689.45,COP,27/08/1992,27/08/1992
807.55,COP,27/08/1993,27/08/1993
816.29,COP,27/08/1994,29/08/1994
1041.64,COP,27/08/1996,27/08/1996
1154.89,COP,27/08/1997,27/08/1997
1430.33,COP,27/08/1998,27/08/1998
1914.22,COP,27/08/1999,27/08/1999
2653.29,COP,27/08/2002,27/08/2002
2848.86,COP,27/08/2003,27/08/2003
2568.68,COP,27/08/2004,27/08/2004
2306.71,COP,27/08/2005,29/08/2005
1892.06,COP,27/08/2008,27/08/2008
2044.79,COP,27/08/2009,27/08/2009
1811.46,COP,27/08/2010,27/08/2010
1794.02,COP,27/08/2011,29/08/2011
1922.96,COP,27/08/2013,27/08/2013
1928.67,COP,27/08/2014,27/08/2014
3238.51,COP,27/08/2015,27/08/2015
2882.69,COP,27/08/2016,29/08/2016
3432.85,COP,27/08/2019,27/08/2019
3846.64,COP,27/08/2020,27/08/2020
840.23,COP,27/09/1994,27/09/1994
980.54,COP,27/09/1995,27/09/1995
1027.68,COP,27/09/1996,27/09/1996
1241.72,COP,27/09/1997,29/09/1997
2222.67,COP,27/09/2000,27/09/2000
2328.49,COP,27/09/2001,27/09/2001
2825.32,COP,27/09/2002,27/09/2002
2879.32,COP,27/09/2003,29/09/2003
2289.18,COP,27/09/2005,27/09/2005
2411.68,COP,27/09/2006,27/09/2006
2009.46,COP,27/09/2007,27/09/2007
2105.61,COP,27/09/2008,29/09/2008
1903.31,COP,27/09/2011,27/09/2011
1799.55,COP,27/09/2012,27/09/2012
1899.1,COP,27/09/2013,27/09/2013
2023.89,COP,27/09/2014,29/09/2014
2917.58,COP,27/09/2016,27/09/2016
2930.7,COP,27/09/2017,27/09/2017
3000.14,COP,27/09/2018,27/09/2018
3435.71,COP,27/09/2019,27/09/2019
713.55,COP,27/10/1992,27/10/1992
819.55,COP,27/10/1993,27/10/1993
841.32,COP,27/10/1994,27/10/1994
995.01,COP,27/10/1995,27/10/1995
1590.64,COP,27/10/1998,27/10/1998
1966.07,COP,27/10/1999,27/10/1999
2167.26,COP,27/10/2000,27/10/2000
2314.5,COP,27/10/2001,29/10/2001
2582.39,COP,27/10/2004,27/10/2004
2288.52,COP,27/10/2005,27/10/2005
2327.23,COP,27/10/2006,27/10/2006
2005.28,COP,27/10/2007,29/10/2007
1932.81,COP,27/10/2009,27/10/2009
1838.45,COP,27/10/2010,27/10/2010
1878.1,COP,27/10/2011,27/10/2011
1823.18,COP,27/10/2012,29/10/2012
2918.21,COP,27/10/2015,27/10/2015
2965.18,COP,27/10/2016,27/10/2016
3008.8,COP,27/10/2017,27/10/2017
3185.26,COP,27/10/2018,29/10/2018
3812.82,COP,27/10/2020,27/10/2020
722.61,COP,27/11/1992,27/11/1992
812.11,COP,27/11/1993,29/11/1993
995.05,COP,27/11/1996,27/11/1996
1303.15,COP,27/11/1997,27/11/1997
1543.45,COP,27/11/1998,27/11/1998
1921.93,COP,27/11/1999,29/11/1999
2313.26,COP,27/11/2001,27/11/2001
2735.04,COP,27/11/2002,27/11/2002
2838.7,COP,27/11/2003,28/11/2003
2484.36,COP,27/11/2004,29/11/2004
2089.11,COP,27/11/2007,27/11/2007
2324.1,COP,27/11/2008,28/11/2008
1906.69,COP,27/11/2010,29/11/2010
1824.12,COP,27/11/2012,27/11/2012
1926.74,COP,27/11/2013,27/11/2013
2165.15,COP,27/11/2014,28/11/2014
3240.65,COP,27/11/2018,27/11/2018
3469.01,COP,27/11/2019,27/11/2019
631.63,COP,27/12/1991,27/12/1991
827.33,COP,27/12/1994,27/12/1994
990.1,COP,27/12/1995,27/12/1995
1003.49,COP,27/12/1996,27/12/1996
1286.92,COP,27/12/1997,29/12/1997
2196.76,COP,27/12/2000,27/12/2000
2297.17,COP,27/12/2001,27/12/2001
2843.57,COP,27/12/2002,27/12/2002
2795.21,COP,27/12/2003,29/12/2003
2282.36,COP,27/12/2005,27/12/2005
2225.44,COP,27/12/2006,27/12/2006
1987.81,COP,27/12/2007,27/12/2007
2204.95,COP,27/12/2008,29/12/2008
1771.49,COP,27/12/2012,27/12/2012
1921.22,COP,27/12/2013,27/12/2013
2358.46,COP,27/12/2014,29/12/2014
2962.26,COP,27/12/2017,27/12/2017
3289.69,COP,27/12/2018,27/12/2018
3281.4,COP,27/12/2019,27/12/2019
645.53,COP,28/01/1992,28/01/1992
746.21,COP,28/01/1993,28/01/1993
821.72,COP,28/01/1994,28/01/1994
857.83,COP,28/01/1995,30/01/1995
1040.07,COP,28/01/1997,28/01/1997
1337.3,COP,28/01/1998,28/01/1998
1590.33,COP,28/01/1999,28/01/1999
1976.14,COP,28/01/2000,28/01/2000
2948.3,COP,28/01/2003,28/01/2003
2736.28,COP,28/01/2004,28/01/2004
2372.63,COP,28/01/2005,28/01/2005
2266.66,COP,28/01/2006,30/01/2006
2310.83,COP,28/01/2009,28/01/2009
1988.05,COP,28/01/2010,28/01/2010
1858.7,COP,28/01/2011,28/01/2011
1810.55,COP,28/01/2012,30/01/2012
1997.91,COP,28/01/2014,28/01/2014
2381.11,COP,28/01/2015,28/01/2015
3366.63,COP,28/01/2016,28/01/2016
2930.17,COP,28/01/2017,30/01/2017
3398.4,COP,28/01/2020,28/01/2020
633.91,COP,28/02/1992,28/02/1992
856.99,COP,28/02/1995,28/02/1995
1039.06,COP,28/02/1996,28/02/1996
1080.51,COP,28/02/1997,28/02/1997
1343.85,COP,28/02/1998,2/3/1998
2257.45,COP,28/02/2001,28/02/2001
2309.82,COP,28/02/2002,28/02/2002
2956.31,COP,28/02/2003,28/02/2003
2682.34,COP,28/02/2004,1/3/2004
2247.32,COP,28/02/2006,28/02/2006
2224.12,COP,28/02/2007,28/02/2007
1854.87,COP,28/02/2008,28/02/2008
2555.89,COP,28/02/2009,2/3/2009
1777.27,COP,28/02/2012,28/02/2012
1816.42,COP,28/02/2013,28/02/2013
2054.9,COP,28/02/2014,28/02/2014
2496.99,COP,28/02/2015,2/3/2015
2896.27,COP,28/02/2017,28/02/2017
2855.93,COP,28/02/2018,28/02/2018
3072.01,COP,28/02/2019,28/02/2019
3507.11,COP,28/02/2020,28/02/2020
647.24,COP,28/03/1992,30/03/1992
870.14,COP,28/03/1995,28/03/1995
1049.22,COP,28/03/1996,28/03/1996
1361.49,COP,28/03/1998,30/03/1998
1958.93,COP,28/03/2000,28/03/2000
2299.68,COP,28/03/2001,28/03/2001
2261.23,COP,28/03/2002,1/4/2002
2958.73,COP,28/03/2003,28/03/2003
2268.35,COP,28/03/2006,28/03/2006
2172.09,COP,28/03/2007,28/03/2007
1810.68,COP,28/03/2008,28/03/2008
2485.56,COP,28/03/2009,30/03/2009
1762.93,COP,28/03/2012,28/03/2012
1832.2,COP,28/03/2013,1/4/2013
1965.64,COP,28/03/2014,28/03/2014
2556.85,COP,28/03/2015,30/03/2015
2913.48,COP,28/03/2017,28/03/2017
2780.04,COP,28/03/2018,28/03/2018
3186.43,COP,28/03/2019,28/03/2019
4042.8,COP,28/03/2020,30/03/2020
650.31,COP,28/04/1992,28/04/1992
774.52,COP,28/04/1993,28/04/1993
838.28,COP,28/04/1994,28/04/1994
876.21,COP,28/04/1995,28/04/1995
1368.17,COP,28/04/1998,28/04/1998
1590.53,COP,28/04/1999,28/04/1999
2002.95,COP,28/04/2000,28/04/2000
2346.73,COP,28/04/2001,30/04/2001
2620.97,COP,28/04/2004,28/04/2004
2338.07,COP,28/04/2005,28/04/2005
2375.66,COP,28/04/2006,28/04/2006
2110.67,COP,28/04/2007,30/04/2007
2325.02,COP,28/04/2009,28/04/2009
1961.82,COP,28/04/2010,28/04/2010
1784.11,COP,28/04/2011,28/04/2011
1761.2,COP,28/04/2012,30/04/2012
2419.81,COP,28/04/2015,28/04/2015
2943.23,COP,28/04/2016,28/04/2016
2944.31,COP,28/04/2017,28/04/2017
2806.28,COP,28/04/2018,30/04/2018
4039.83,COP,28/04/2020,28/04/2020
660.16,COP,28/05/1992,28/05/1992
780.78,COP,28/05/1993,28/05/1993
840.93,COP,28/05/1994,30/05/1994
1069.8,COP,28/05/1996,28/05/1996
1076.24,COP,28/05/1997,28/05/1997
1397.12,COP,28/05/1998,28/05/1998
1685.33,COP,28/05/1999,28/05/1999
2309.85,COP,28/05/2002,28/05/2002
2850.03,COP,28/05/2003,28/05/2003
2745.91,COP,28/05/2004,28/05/2004
2332.79,COP,28/05/2005,31/05/2005
1772.55,COP,28/05/2008,28/05/2008
2208.89,COP,28/05/2009,28/05/2009
1966.8,COP,28/05/2010,28/05/2010
1817.34,COP,28/05/2011,31/05/2011
1917.34,COP,28/05/2014,28/05/2014
2548.13,COP,28/05/2015,28/05/2015
3069.17,COP,28/05/2016,31/05/2016
3743.79,COP,28/05/2020,28/05/2020
820.13,COP,28/06/1994,28/06/1994
875.95,COP,28/06/1995,28/06/1995
1069.73,COP,28/06/1996,28/06/1996
1089.01,COP,28/06/1997,1/7/1997
2135.65,COP,28/06/2000,28/06/2000
2307.03,COP,28/06/2001,28/06/2001
2398.14,COP,28/06/2002,28/06/2002
2817.32,COP,28/06/2003,1/7/2003
2323.19,COP,28/06/2005,28/06/2005
2619.75,COP,28/06/2006,28/06/2006
1982.29,COP,28/06/2007,28/06/2007
1923.02,COP,28/06/2008,1/7/2008
1796.18,COP,28/06/2012,28/06/2012
1922.63,COP,28/06/2013,28/06/2013
1881.19,COP,28/06/2014,1/7/2014
3022.78,COP,28/06/2016,28/06/2016
3025.28,COP,28/06/2017,28/06/2017
2934.91,COP,28/06/2018,28/06/2018
3197.23,COP,28/06/2019,28/06/2019
701.66,COP,28/07/1992,28/07/1992
799.96,COP,28/07/1993,28/07/1993
815.8,COP,28/07/1994,28/07/1994
895.56,COP,28/07/1995,28/07/1995
1378.33,COP,28/07/1998,28/07/1998
1829.06,COP,28/07/1999,28/07/1999
2173.78,COP,28/07/2000,28/07/2000
2301.7,COP,28/07/2001,30/07/2001
2639.72,COP,28/07/2004,28/07/2004
2313.84,COP,28/07/2005,28/07/2005
2443.35,COP,28/07/2006,28/07/2006
1984.1,COP,28/07/2007,30/07/2007
1982.43,COP,28/07/2009,28/07/2009
1852.83,COP,28/07/2010,28/07/2010
1764.89,COP,28/07/2011,28/07/2011
1791.12,COP,28/07/2012,30/07/2012
2854.13,COP,28/07/2015,28/07/2015
3073.52,COP,28/07/2016,28/07/2016
3002.94,COP,28/07/2017,28/07/2017
2880.79,COP,28/07/2018,30/07/2018
3679.17,COP,28/07/2020,28/07/2020
690.3,COP,28/08/1992,28/08/1992
807.53,COP,28/08/1993,30/08/1993
1044.54,COP,28/08/1996,28/08/1996
1161.15,COP,28/08/1997,28/08/1997
1438.16,COP,28/08/1998,28/08/1998
1936.12,COP,28/08/1999,30/08/1999
2282.56,COP,28/08/2001,28/08/2001
2672.25,COP,28/08/2002,28/08/2002
2850.89,COP,28/08/2003,28/08/2003
2574.49,COP,28/08/2004,30/08/2004
2114.15,COP,28/08/2007,28/08/2007
1887.71,COP,28/08/2008,28/08/2008
2043.65,COP,28/08/2009,28/08/2009
1817.68,COP,28/08/2010,30/08/2010
1821.44,COP,28/08/2012,28/08/2012
1938.26,COP,28/08/2013,28/08/2013
1926.92,COP,28/08/2014,28/08/2014
3195.47,COP,28/08/2015,28/08/2015
2934.31,COP,28/08/2018,28/08/2018
3457.89,COP,28/08/2019,28/08/2019
3820.17,COP,28/08/2020,28/08/2020
809.55,COP,28/09/1993,28/09/1993
841.51,COP,28/09/1994,28/09/1994
981.09,COP,28/09/1995,28/09/1995
1025.06,COP,28/09/1996,30/09/1996
2013.24,COP,28/09/1999,28/09/1999
2216.93,COP,28/09/2000,28/09/2000
2328.75,COP,28/09/2001,28/09/2001
2828.08,COP,28/09/2002,30/09/2002
2600.64,COP,28/09/2004,28/09/2004
2290.74,COP,28/09/2005,28/09/2005
2399.36,COP,28/09/2006,28/09/2006
2013.18,COP,28/09/2007,28/09/2007
1802.15,COP,28/09/2010,28/09/2010
1887.38,COP,28/09/2011,28/09/2011
1798.08,COP,28/09/2012,28/09/2012
1914.65,COP,28/09/2013,30/09/2013
2921.99,COP,28/09/2016,28/09/2016
2940.66,COP,28/09/2017,28/09/2017
2989.58,COP,28/09/2018,28/09/2018
3462.01,COP,28/09/2019,30/09/2019
716.39,COP,28/10/1992,28/10/1992
818.98,COP,28/10/1993,28/10/1993
840.05,COP,28/10/1994,28/10/1994
994.99,COP,28/10/1995,30/10/1995
1274.05,COP,28/10/1997,28/10/1997
1576.38,COP,28/10/1998,28/10/1998
1968.9,COP,28/10/1999,28/10/1999
2158.14,COP,28/10/2000,30/10/2000
2882.77,COP,28/10/2003,28/10/2003
2579.59,COP,28/10/2004,28/10/2004
2289.87,COP,28/10/2005,28/10/2005
2314.76,COP,28/10/2006,30/10/2006
2379.24,COP,28/10/2008,28/10/2008
1977.26,COP,28/10/2009,28/10/2009
1846.41,COP,28/10/2010,28/10/2010
1862.84,COP,28/10/2011,28/10/2011
2069.72,COP,28/10/2014,28/10/2014
2950.87,COP,28/10/2015,28/10/2015
2966.61,COP,28/10/2016,28/10/2016
3009.85,COP,28/10/2017,30/10/2017
3810.23,COP,28/10/2020,28/10/2020
725.45,COP,28/11/1992,30/11/1992
1003.24,COP,28/11/1995,28/11/1995
995.93,COP,28/11/1996,28/11/1996
1303.1,COP,28/11/1997,28/11/1997
1547.11,COP,28/11/1998,30/11/1998
2158.05,COP,28/11/2000,28/11/2000
2312.9,COP,28/11/2001,28/11/2001
2754.67,COP,28/11/2002,28/11/2002
2320.64,COP,28/11/2006,28/11/2006
2094.74,COP,28/11/2007,28/11/2007
1997.47,COP,28/11/2009,30/11/2009
1823.54,COP,28/11/2012,28/11/2012
1928.25,COP,28/11/2013,29/11/2013
3101.1,COP,28/11/2015,30/11/2015
2986.84,COP,28/11/2017,28/11/2017
3250.56,COP,28/11/2018,28/11/2018
3502.92,COP,28/11/2019,29/11/2019
632.37,COP,28/12/1991,30/12/1991
809.13,COP,28/12/1993,28/12/1993
829.95,COP,28/12/1994,28/12/1994
986.96,COP,28/12/1995,28/12/1995
1005.4,COP,28/12/1996,30/12/1996
1870.65,COP,28/12/1999,28/12/1999
2215.35,COP,28/12/2000,28/12/2000
2301.33,COP,28/12/2001,28/12/2001
2854.29,COP,28/12/2002,30/12/2002
2385.32,COP,28/12/2004,28/12/2004
2283.11,COP,28/12/2005,28/12/2005
2233.31,COP,28/12/2006,28/12/2006
2001.72,COP,28/12/2007,28/12/2007
1964.57,COP,28/12/2010,28/12/2010
1920.16,COP,28/12/2011,28/12/2011
1771.54,COP,28/12/2012,28/12/2012
1922.56,COP,28/12/2013,30/12/2013
2992.81,COP,28/12/2016,28/12/2016
2971.63,COP,28/12/2017,28/12/2017
3275.01,COP,28/12/2018,28/12/2018
3294.05,COP,28/12/2019,30/12/2019
645.2,COP,29/01/1992,29/01/1992
745.14,COP,29/01/1993,29/01/1993
818.38,COP,29/01/1994,31/01/1994
1057,COP,29/01/1997,29/01/1997
1339.57,COP,29/01/1998,29/01/1998
1580.72,COP,29/01/1999,29/01/1999
1976.72,COP,29/01/2000,31/01/2000
2252.37,COP,29/01/2002,29/01/2002
2965.6,COP,29/01/2003,29/01/2003
2721.56,COP,29/01/2004,29/01/2004
2367.76,COP,29/01/2005,31/01/2005
1969.65,COP,29/01/2008,29/01/2008
2341.09,COP,29/01/2009,29/01/2009
1991.21,COP,29/01/2010,29/01/2010
1857.98,COP,29/01/2011,31/01/2011
1779.84,COP,29/01/2013,29/01/2013
2000.56,COP,29/01/2014,29/01/2014
2362.42,COP,29/01/2015,29/01/2015
3302.92,COP,29/01/2016,29/01/2016
3167.86,COP,29/01/2019,29/01/2019
3392.6,COP,29/01/2020,29/01/2020
636.54,COP,29/02/1992,2/3/1992
1039.81,COP,29/02/1996,29/02/1996
1946.17,COP,29/02/2000,29/02/2000
1843.59,COP,29/02/2008,29/02/2008
1767.83,COP,29/02/2012,29/02/2012
3539.86,COP,29/02/2020,2/3/2020
820.63,COP,29/03/1994,29/03/1994
872.57,COP,29/03/1995,29/03/1995
1048.42,COP,29/03/1996,29/03/1996
1955.14,COP,29/03/2000,29/03/2000
2303.86,COP,29/03/2001,29/03/2001
2958.25,COP,29/03/2003,31/03/2003
2397.25,COP,29/03/2005,29/03/2005
2276.08,COP,29/03/2006,29/03/2006
2169.67,COP,29/03/2007,29/03/2007
1821.6,COP,29/03/2008,31/03/2008
1877.84,COP,29/03/2011,29/03/2011
1771.25,COP,29/03/2012,29/03/2012
1965.32,COP,29/03/2014,31/03/2014
3047.85,COP,29/03/2016,29/03/2016
2911.99,COP,29/03/2017,29/03/2017
2780.47,COP,29/03/2018,2/4/2018
3190.94,COP,29/03/2019,29/03/2019
651.95,COP,29/04/1992,29/04/1992
773.78,COP,29/04/1993,29/04/1993
837.27,COP,29/04/1994,29/04/1994
877.9,COP,29/04/1995,1/5/1995
1064,COP,29/04/1997,29/04/1997
1371.35,COP,29/04/1998,29/04/1998
1598.69,COP,29/04/1999,29/04/1999
2004.47,COP,29/04/2000,2/5/2000
2900,COP,29/04/2003,29/04/2003
2635.96,COP,29/04/2004,29/04/2004
2344.87,COP,29/04/2005,29/04/2005
2375.03,COP,29/04/2006,2/5/2006
1767.73,COP,29/04/2008,29/04/2008
2332.47,COP,29/04/2009,29/04/2009
1973.05,COP,29/04/2010,29/04/2010
1767.54,COP,29/04/2011,29/04/2011
1936.13,COP,29/04/2014,29/04/2014
2393.42,COP,29/04/2015,29/04/2015
2885.72,COP,29/04/2016,29/04/2016
2947.85,COP,29/04/2017,2/5/2017
4046.04,COP,29/04/2020,29/04/2020
660.99,COP,29/05/1992,29/05/1992
779.56,COP,29/05/1993,31/05/1993
1071.19,COP,29/05/1996,29/05/1996
1074.32,COP,29/05/1997,29/05/1997
1396.69,COP,29/05/1998,29/05/1998
1671.67,COP,29/05/1999,31/05/1999
2314.3,COP,29/05/2002,29/05/2002
2874.91,COP,29/05/2003,29/05/2003
2724.92,COP,29/05/2004,1/6/2004
